"id","name","title","gender","birth_date","death_date","min_offset_to_royal","min_dist_to_royal","x","y"
"I2419","Ferdinand II ","Holy Roman Emper","M",1578,1637,"8","15",316.944536056787,1268.17766406317
"I2420","Leopold I ","Holy Roman Emper","M",1640,1705,"8","14",285.279727910907,1213.30143235372
"I2421","Margaret Teresa","","F",1651,1673,"8","13",249.055777090455,1204.3446798418
"I2422","Eleanor of Neuburg","","F",1640,,"8","15",351.725387254649,1209.74508709023
"I2423","Louis de France","Dauphin","M",1661,1711,"8","10",230.386775699586,1186.36755677762
"I2424","Philip V ","King of Spain","M",1683,1746,"8","9",309.714421954983,1167.03061291268
"I2425","Isabella Elizabeth (Farnese)","","F",1692,1766,"8","9",340.605544817484,1149.57791237556
"I2426","Louis ","Duke of Burgundy","M",1682,1712,"8","11",296.554352107132,1165.50526693535
"I2427","Maria Antonia","","F",1614,,"8","14",318.666029480048,1235.66082426066
"I2428","Maximilian Emmanuel of Bavaria","Elector","M",1614,,"8","15",361.292481810236,1240.04568085788
"I2429","Joseph Ferdinand","Electoral Prince","M",1639,1699,"8","15",344.662766046959,1216.14313050094
"I2430","Joseph I ","Holy Roman Emper","M",1678,1711,"8","15",335.757436917851,1175.63947959946
"I2431","Charles VI ","Holy Roman Emper","M",1685,1740,"8","15",352.093459507897,1166.3730318871
"I2432","Maria Theresa","Empress","F",1720,1780,"8","16",377.958417385258,1119.68672996478
"I2433","Francis I Stephen","Holy Roman Emper","M",1708,1765,"8","17",409.422418730562,1132.88384503536
"I2434","Joseph II ","Holy Roman Emper","M",1741,1790,"8","17",410.822164042539,1096.56137474398
"I2435","Eugene of Leuchtenberg (de Beauharnais)","Duke","M",1782,,"5","5",-179.703189196245,1030.37912152246
"I2436","Augusta of Bavaria","","F",1782,,"5","5",-188.464116509663,1025.5786665075
"I2438","Henry II ","King of France","M",1519,1559,"6","14",110.815945913241,1301.3088287937
"I2439","Catherine of Florence (de Medici)","","F",1519,1589,"6","14",151.981960991504,1302.32058398544
"I2440","Claude of France","","F",1499,1524,"6","15",113.554015493347,1320.50908763094
"I2441","Margaret of Navarre","","F",1501,,"6","17",109.015911360074,1312.37353607686
"I2442","John II (Juan II)","King of Castile","M",1405,1454,"4.33333333333333","18",-249.326592443527,1404.62286186368
"I2443","Isabella of Portugal","","F",1405,,"4.33333333333333","18",-234.168408506204,1409.41835653123
"I2444","Walter  (Sommerlath)","","M",1918,,"7","2",200.787871105025,625.44124163507
"I2445","Alice  (de Toledo)","","F",1918,,"7","2",185.315460522719,628.100024808524
"I2446","Victoria Ingrid Alice","Princess of Sweden","F",1977,,"7","1",185.199639335157,373.694642109114
"I2447","Carl Philip","Prince of Sweden","M",1979,,"7","1",185.169953083893,383.301282814496
"I2448","Francis Frederick of Saxe-Coburg","Duke","M",1750,1806,"4.5","6",-201.167391627428,1079.41605053442
"I2449","Maria Henrietta","","F",1836,1902,"2.5","7",-322.460623958782,923.425349868489
"I2450","Joseph of Austria","Archduke","M",1776,1847,"2.5","8",-338.888892743722,1033.66116046037
"I2451","Philip II Augustus","King of France","M",1165,1223,"6","25",34.7346178491553,1544.54028944054
"I2452","Louis VI the Fat","King of France","M",1081,1137,"6","26",183.945179465582,1584.24587603151
"I2453","Adelaide of Savoy","","F",1094,1154,"6","26",152.733121937986,1584.57496360135
"I2454","Philip I the Fair","King of France","M",1052,1108,"6","27",188.668458123939,1610.38840453085
"I2455","Bertha of Holland","","F",1033,1093,"6","27",183.649361945127,1622.27934969707
"I2456","Bertrada de Montfort","","F",1052,,"6","28",161.337388413115,1606.24556915322
"I2457","Henry I ","King of France","M",1008,1060,"6","28",184.345773800105,1633.28440826621
"I2460","Hugh ","","M",1007,1025,"6","30",-120.068163918197,1629.01746728009
"I2464","Louis X the Headstrong","King of France","M",1289,1316,"6","23",42.9434955004857,1474.91684174149
"I2465","Philip V the Tall","King of France","M",1294,1322,"6","23",193.340748876895,1472.84787906571
"I2466","John I ","King of France","M",1316,1316,"6","24",-42.3396497753338,1457.60128670969
"I2467","William I ","King of Sicily","M",1120,1166,"6","27",249.04554357007,1558.88324448455
"I2468","Roger II ","","M",1095,,"6","28",276.259947751201,1574.63871596906
"I2469","Philip ","","M",1112,,"6","27",179.496652166236,1565.14596319248
"I2470","Robert ","Count of Dreux","M",1112,,"6","27",202.062352070122,1567.21901247005
"I2471","Pierre de Courtenay","","M",1112,,"6","27",167.761373651402,1565.95683651941
"I2472","Henry of Beauvais","Bishop of Rouen","M",1112,,"6","27",213.696103085683,1567.75201261598
"I2473","Philip ","Bishop of Paris","M",1112,,"6","27",190.847425882642,1566.09268952174
"I2474","Constance of Toulouse","Constance","F",1112,,"6","27",148.171686214615,1566.85286890656
"I2475","Constance of Castile","","F",1100,1160,"6","26",173.247952560597,1574.95159217881
"I2476","Adele of Champagne","","F",1146,1206,"6","26",74.8536722197637,1551.17966515593
"I2477","Isabella of Hainault","","F",1130,1190,"6","25",16.3694459378159,1562.68602472235
"I2478","Ingeborg ","","F",1175,1236,"6","26",73.0790505540075,1533.2770136541
"I2479","Agnes of Meranie","Princess","F",1141,1201,"6","26",8.95392141141915,1552.13175286967
"I2480","Philip  (Hurepel)","","M",1178,,"6","26",17.5347922544584,1539.62235798856
"I2481","Alphonse ","","M",1211,1271,"6","25",4.73146488595202,1519.09623847723
"I2482","Margaret of Provence","","F",1221,1295,"6","23",181.461847910105,1512.77711320024
"I2483","Raymond of Provence (Berenger)","Count IV","M",1196,,"6","24",250.200488076523,1522.92524326374
"I2484","Charles of Anjou","","M",1212,,"6","25",-2.94120762060848,1513.83169017447
"I2485","Mary of Brabant","","F",1261,1321,"6","22",180.589160869545,1491.70101802742
"I2486","Joan of Navarre","","F",1271,1305,"6","22",128.985752921621,1487.89970452973
"I2487","Clemence of Hungary","","F",1293,1328,"6","24",-14.6050606684549,1475.07080163513
"I2488","Charles I ","King of Hungary","M",1288,1342,"6","25",48.576038050368,1469.90157155583
"I2489","Charles II ","King of Naples","M",1263,,"6","26",112.769236953294,1496.6394812319
"I2490","Joan of Burgundy","","F",1293,1329,"6","24",249.250100914991,1470.92838322087
"I2491","Blanche of Burgundy","","F",1296,1326,"6","24",137.67086729753,1470.18067565883
"I2492","Marie of Luxemburg","","F",1305,1323,"6","24",37.9873449560205,1463.29075041666
"I2493","Joan of Evreux","","F",1311,1371,"6","24",147.293826694082,1455.19586357911
"I2494","Philip VI of Valois","King of France","M",1293,1350,"6","21",66.0151246103614,1468.63013269794
"I2495","Charles de Valois","","M",1270,1325,"6","22",121.340403855956,1484.39496543516
"I2496","Joan of Burgundy","Queen","F",1289,1349,"6","21",94.3693834234809,1471.39474005472
"I2497","Blanche of Navarre","","F",1338,1398,"6","22",12.9256110493306,1438.77662783545
"I2498","John II the Good","King of France","M",1319,1364,"6","20",18.2870221374989,1453.5742920833
"I2499","Charles V the Wise","King of France","M",1337,1380,"6","19",-75.1021363663988,1442.85404369168
"I2500","Joan of Bourbon","Queen","F",1338,1378,"6","19",-135.31449363797,1442.64135218362
"I2501","Louis of Beaumont","Count of Valois","M",1347,1407,"6","20",-110.390065340255,1432.64166454033
"I2502","Catherine ","Princess","F",1362,,"6","20",-118.09106864521,1427.34097339801
"I2503","Isabelle ","","F",1378,1378,"6","20",-135.566607462757,1416.87280590532
"I2504","Stanislaw  (Leczinski)","King of Poland","M",1678,,"8","14",392.382936760363,1169.81176891123
"I2505","Margaret of Valois","","F",1553,1615,"4.33333333333333","14",-207.3043590629,1273.04507511835
"I2506","Elizabeth ","","F",1730,,"8","14",369.066376479608,1106.37781759712
"I2507","Charles ","Duke of Berry","M",1686,1714,"8","11",155.140877685842,1164.90354552547
"I2508","Clotilde of Savoy","","F",1745,1805,"8","15",309.178141482118,1093.00953442016
"I2509"," of Angouleme","Duke","",1775,,"8","15",334.711199467013,1048.62097556683
"I2510"," of Berry","Duke","M",1778,,"8","15",315.237276756525,1045.27596050947
"I2511","Louis Philippe I ","King of France","M",1773,1850,"2.5","6",-342.521343669191,1048.58924549985
"I2513","Louis-Philippe Joseph","","M",1733,1793,"2.5","7",-364.463016630367,1101.17019894603
"I2514","Louise Adelaide de Penthievre","Princess","F",1733,,"2.5","7",-340.644284935073,1100.0957670571
"I2515","Louis-Philippe ","","M",1725,1785,"2.5","8",-336.680227562111,1114.20261740181
"I2516","Louis of Orleans","","M",1692,1752,"2.5","9",-340.159972790992,1150.01918310634
"I2517","Philippe Duc de Chartes","Regent","M",1674,1723,"2.5","10",-292.080988232864,1170.73919613388
"I2518","Philip the Bold","","M",1344,1404,"6","21",50.0527644305699,1438.64626387784
"I2519","Bonne of Luxemburg","","F",1289,1349,"6","20",-5.08502440361159,1465.33090146944
"I2520","Joan of Valois","","F",1295,,"6","23",179.38095092656,1472.78661040961
"I2521","Robert of Artois","Duke of Richmond","M",1295,,"6","24",224.754854205271,1468.74688906701
"I2522","Charles IX ","King of France","M",1550,1574,"6","15",121.699433902607,1279.88467199724
"I2523","Henry III ","King of France","M",1551,1589,"6","15",153.67181748107,1281.03332108612
"I2524","Charles of Valois","Count Angouleme","M",1476,,"6","16",54.2272381642114,1339.98919563587
"I2525","John of Valois","Count Angouleme","M",1451,,"6","17",11.8648370904404,1364.49098506902
"I2526","Margaretha of Sweden","Princess","F",1934,,"7","2",185.623509899519,569.883882293187
"I2527","Birgitta of Sweden","Princess","F",1937,,"7","2",181.380676036379,556.088995096412
"I2528","Desiree of Sweden","Princess","F",1938,,"7","2",180.468029014779,546.340564043459
"I2529","Christina Louise Helen","Princess","F",1943,,"7","2",182.072683034662,532.702439340379
"I2530","Peter I ","King of Serbia","M",1861,1921,"8","8",242.106811653887,853.465359017708
"I2531","Zorka of Montenegro","Princess","F",1829,1889,"8","8",246.823742549944,919.503151729407
"I2532","George  (Karageorgeovitch)","","M",1870,,"8","9",262.996523645399,835.323224060983
"I2534","Hugh the Great of Vermandois","Count","M",1033,,"6","29",247.191605008205,1611.07101951104
"I2535","Anne of Kiev","","F",1024,1066,"6","28",217.832661240272,1621.07144732321
"I2537","Charles VII ","King of France","M",1403,1461,"6","19",-114.161340581335,1398.62658915402
"I2538","Mary of Anjou","","F",1404,1463,"6","20",-100.464510511766,1391.47076057757
"I2539","Yolande of Aragon","","F",1379,,"6","21",-124.829847246782,1413.33871269972
"I2540","Louis XI ","King of France","M",1423,1483,"6","20",-85.4199992814449,1376.81040301751
"I2541","Margaret of Scotland","","F",1418,1445,"6","21",-70.2145416057523,1380.46707950209
"I2542","Charlotte of Savoy","","F",1445,1483,"6","21",-69.5103448736807,1370.25157732223
"I2543","Charles VIII ","King of France","M",1490,1498,"6","21",-59.4855982390255,1335.66054295928
"I2544","Anne ","","F",1461,1522,"6","21",-61.9411813002223,1357.89798372793
"I2545","Anne of Brittany","","F",1477,1514,"6","22",-70.2001091193203,1347.36258833482
"I2546","Anne of Cleves","","F",1391,,"6","17",212.467830631279,1399.05268276751
"I2547","Joan of Valois","","F",1464,1505,"6","17",157.594731410455,1347.73522053065
"I2548","Anne of Brittany","","F",1476,1514,"6","16",157.769238934976,1334.30000077914
"I2549","Catherine of Brandenburg -Kustrin","","F",1550,,"5","13",-112.731446663897,1278.65696147994
"I2614","Augusta Reuss-Ebersdorf","Countess","F",1757,1831,"4.5","6",-184.481027397281,1070.75818949031
"I2615","Elisabeth of Austria","","F",1554,1592,"6","16",165.216211997092,1278.02663231999
"I2616","Marie Elisabeth","","F",1572,1578,"6","16",143.746253066929,1264.80149713777
"I2617","Louise of Lorraine","","F",1553,1601,"6","16",107.312060360195,1277.98058206704
"I2618","Isabelle of Aragon","","F",1247,1271,"6","23",241.618305280316,1494.23147265838
"I2619","Marguerite of Burgundy","","F",1290,1315,"6","24",-36.8399614625803,1472.76323798668
"I2620","Joan of Boulogne","","F",1326,1361,"6","21",95.4741767084329,1448.10051279451
"I2621","Magdalen of Hochstadten","Baroness","F",1846,1917,"6","7",13.0867227934491,912.404367453376
"I2622","William of Prussia","Prince","M",1790,,"6","6",16.6338949782388,1010.43193787589
"I2623","John  (Loisinger)","","M",1840,,"6","7",180.963692182117,911.166527196687
"I2624","Francis II Frederick of Mecklenburg","Grand Duke","M",1823,1883,"6","7",61.9156277432641,951.394880172272
"I2625","Josephine of Lichtenberg","Baroness","F",1857,1952,"6","7",86.3650802133174,874.286108197049
"I2626","Philip  (Bender)","","M",1832,,"6","8",129.674488487584,924.612316478447
"I2627","Caroline of Nidda","Baroness","F",1848,1879,"6","7",-40.1043718899624,903.979967184034
"I2628","Emily of Dornberg","Baroness","F",1868,1961,"6","7",29.2217234792209,846.799566754948
"I2629","Louis ","","M",1931,1937,"6","4",39.5719794009411,593.253189224044
"I2630","Alexander ","","M",1933,1937,"6","4",42.7552381764547,584.39481053848
"I2631","Joanna ","","F",1936,1939,"6","4",36.8487668345583,572.684181594049
"I2632","Auckland L. of Rolvende (Geddes)","","M",1888,,"6","8",-44.1452216227748,752.419217812782
"I2633","Maria de las Mercedes","","F",1860,1878,"8","5",346.067646144375,865.543930954482
"I2634","Maria de las Mercedes","","F",1880,1904,"8","4",324.520703550383,804.354676525695
"I2635","Maria Theresa","","F",1882,1912,"8","5",312.178566448789,798.344396044269
"I2636","Charles of Bourbon -Sicily","Prince","M",1870,1949,"8","3",370.330661791178,817.186672149193
"I2637","Louise ","","F",1882,1952,"8","3",376.118516576891,777.982396405664
"I2638","Louis de la Torre (Gomez-Acebo)","Viscount","M",1934,,"8","4",318.28584943877,569.784527737558
"I2639","Carlos Zurita y Delgado","","M",1943,,"8","4",376.825055474861,526.960154306291
"I2640","Edelmira ","","F",1906,,"8","5",250.407910565618,692.084742085618
"I2641","Martha y Altazurra (Rocafort)","","F",1907,,"8","5",349.992888189835,691.946732234069
"I2642","Maria Christina","","F",1911,,"8","4",314.792595441263,685.325439160443
"I2643","Gonzalo ","","M",1914,1934,"8","4",265.786508117059,671.123661060917
"I2644","Henry C. (Marone)","","M",1895,1968,"8","5",361.340363637987,732.904497924637
"I2645","Alexander of Civitella- Cess (Torlonia)","Prince","M",1911,,"8","5",309.839856873044,668.682635413077
"I2646","Emmanuela de Dampierre","","F",1913,,"8","5",243.198326781001,662.837839563331
"I2647","Charlotte  (Tiedemann)","","F",1919,,"8","5",338.112168273837,638.384042460941
"I2648","Ferdinand of Bavaria","","M",1884,1958,"8","6",295.078284761243,785.821656190042
"I2649","Louis Ferdinand of Bavaria","Prince","M",1859,1949,"8","7",298.83441834575,864.129747183485
"I2650","Maria de la Paz","","F",1862,1946,"8","7",281.701668850417,854.063391290031
"I2651","Adolph of Schwarzburg- Rudolstadt","Prince","M",1801,1875,"9","5",445.363484716737,993.60426109438
"I2652","Matilda ","","F",1826,1914,"9","5",463.248346248643,947.828809847976
"I2653","Frederica ","","F",1770,1819,"6","8",42.244171235285,1053.92530100764
"I2654","Alexandrine ","","F",1803,1892,"9","5",245.037701565939,992.127975433325
"I2655","Frederick ","","M",1774,1799,"6","8",95.6678788217948,1051.25525059758
"I2656","Amalia ","","F",1830,1872,"9","7",424.494947161972,936.247502376772
"I2657","Mary ","","F",1855,1888,"9","7",418.79600836836,885.825115407196
"I2658","Lucas  (Streshniev)","","M",1590,1650,"7.5","12",306.182319845542,1258.52161173843
"I2659","Anne  (Volkonska)","","F",1590,,"7.5","12",289.315801200864,1261.23744192828
"I2660","Theodore ","Patr. of Moscow","M",1573,1633,"7.5","12",309.566419438574,1277.23853702998
"I2661","Xenia ","","F",1571,1631,"7.5","12",292.046199589418,1279.32473967921
"I2662","Anne  (Leontiev)","","F",1646,1706,"7.5","11",226.427639221955,1206.8718291357
"I2663","Leonti  (Leontiev)","","M",1581,,"7.5","12",272.071098254665,1266.11595064551
"I2664","Praskovia  (Rayevska)","","F",1581,1641,"7.5","12",248.724773743944,1265.23403750054
"I2665","Nicholas  (Romanov)","","M",1831,1891,"6","6",125.512853433857,941.427893655045
"I2666","Michael  (Romanov)","","M",1832,1909,"6","6",54.3894225230151,927.729683429202
"I2667","Alexandra ","","F",1838,1900,"6","7",178.198371371067,920.30566252384
"I2668","Cecily (Olga)","","F",1839,1891,"6","6",5.98465745650526,911.743802977393
"I2669","Nicholas  (Romanov)","","M",1859,1919,"6","7",43.3168247247326,866.375604361483
"I2670","Michael  (Romanov)","","M",1861,1929,"6","7",72.6398198668994,865.422126102399
"I2671","Constantine  (Romanov)","","M",1858,1915,"6","5",56.8483816476751,862.981124198693
"I2672","Sergius  (Romanov)","","M",1869,1918,"6","7",46.3303587825862,849.267427672421
"I2673","Mary ","","F",1876,1940,"6","4",57.5082415823665,814.162471758761
"I2674","George  (Romanov)","","M",1863,1919,"6","5",1.4442051219273,858.078173723759
"I2675","Alexander Mikhailovich (Sandro (Romanov)","Grand Duke","M",1866,1933,"5","7",-61.7596227251368,833.691830080908
"I2676","Sophia of Nassau","","F",1868,1927,"6","8",154.994674175852,837.30476626854
"I2677","Dimitri  (Romanov)","","M",1860,1919,"6","5",114.644655210963,870.485531529407
"I2678","Nadezhda  (Dreyer)","","F",1861,1929,"6","6",178.834479284987,859.718277114211
"I2679","Elizabeth ","","F",1865,1929,"6","6",-6.75388524432409,848.475286011799
"I2680","Maurice of Saxe- Altenburg","Prince","M",1840,,"6","7",-18.543821410495,917.396184670486
"I2681","Artemi  (Romanov)","Prince Iskander","M",1881,1919,"6","6",180.143247475639,799.849532877509
"I2682","Frederick Francis II of Mecklengb-Sch","Grand Duke","M",1829,,"6","7",-13.5964197762977,932.002379937629
"I2683","George Bagration- Mukhranski","Prince","M",1889,,"5.5","9",40.0758092948178,747.663291024491
"I2684","Ivan  (Romanov)","","M",1886,1918,"6","6",-2.71501666259749,780.460812186441
"I2685","Constantine  (Romanov)","","M",1891,1918,"6","6",11.6074538289149,765.734506574926
"I2686","Igor  (Romanov)","","M",1894,1918,"6","6",47.402241474233,756.453284966924
"I2687","Helen ","","F",1881,1962,"6","7",-44.7363349107898,792.333433435518
"I2688","Peter I ","King of Serbia","M",1856,,"6","8",-66.6175556513043,870.218120081219
"I2689","Frederick Eugene of Wurttemberg","Duke","M",1732,1797,"7.5","7",243.02800442703,1100.53809838043
"I2690","Dorothea of Brandenburg -Schwedt","Princess","F",1736,1798,"7.5","7",257.845551746948,1096.37632826758
"I2691","Christian Augustus","Prince","M",1690,1747,"7.5","8",235.542645065938,1150.64543732418
"I2692","Joanna ","","F",1712,1760,"7.5","8",239.769139552801,1122.12420060756
"I2693","Peter  (Oldenburg)","","M",1908,1980,"6","5",-16.5682876427176,691.217883741721
"I2694","John of Brandenburg","Margrave","M",1405,,"6","16",284.149540056609,1392.46049613205
"I2695","Frederick Francis III Mecklenburg-Schw","Grand Duke","M",1851,1897,"4","3",-218.256125479339,889.624414638433
"I2696","Anastasia ","","F",1860,1922,"4","3",-208.464388316737,860.35452938701
"I2697","Louise ","","F",1875,1906,"4.5","4",-186.631124702345,822.173225940863
"I2698","Frederick of Schaumburg -Lippe","Prince","M",1868,1945,"4.5","5",-207.671055647289,838.754093778884
"I2699","Feodora ","","F",1910,1975,"4.5","5",-203.358902195381,687.475403388958
"I2700","Alexandrine Louise","","F",1914,1962,"4.5","5",-205.852370380131,673.381745421883
"I2701","Gorm ","","M",1919,,"4.5","5",-201.664332468105,655.801432105614
"I2702","Oluf of Rosenborg","Count","M",1923,,"4.5","5",-206.61270731575,637.970598134427
"I2703","Helen  (Dorrit)","","F",1926,,"4.5","6",-199.001186663231,604.962874635804
"I2704","Inge  (Terney)","","F",1938,,"4","5",-208.874911578247,549.712375644577
"I2705","Charles Augustus (Haraldsen)","","M",1912,,"5","2",-122.17535990864,655.966933362859
"I2706","Guelph  (Hanover)","","M",1947,1981,"8","5",309.872500081276,526.760007323486
"I2707","George  (Hanover)","","M",1949,,"8","5",325.163427818355,517.156744089172
"I2708","Fredericka  (Hanover)","","F",1954,,"8","5",283.06305007692,490.706496797915
"I2709","Wilbeke  (von Gunsteren)","","F",1948,,"8","6",266.365755360499,499.677180978001
"I2710","Victoria  (Bee)","","F",1951,,"8","6",376.873228094955,491.530664465732
"I2711","Caroline Louise (Hanover)","","F",1965,,"8","5",277.244462117765,447.697672444858
"I2712","Mireille  (Hanover)","","F",1971,,"8","5",272.074600860654,422.569538634855
"I2713","John Kenneth (Ambler)","","M",1924,,"7","3",190.947451540627,598.177810161469
"I2714","Sybilla Louise","","F",1965,,"7","3",203.719536076611,452.055609888805
"I2715","Charles Edward","","M",1966,,"7","3",180.178642278042,445.928050297574
"I2716","James Patrick","","M",1969,,"7","3",195.923974239464,427.680277831682
"I2717","Johann Georg of Hohenzollern","Prince","M",1932,,"7","3",199.72735919792,569.576339236872
"I2718","Carl Christian","","M",1962,,"7","3",190.223719740061,462.683625133705
"I2719","Desiree Margaretha Victoria","","F",1963,,"7","3",181.85599305841,456.743280817035
"I2720","Hubertus Gustaf Adolf","","M",1966,,"7","3",181.155461007817,437.857212570258
"I2721","Nicholas  (Silfverschiold)","Baron","M",1934,,"7","3",195.414638230247,552.836291360396
"I2722","Carl Otto Edmund","","M",1965,,"7","3",199.146993126826,442.556539044123
"I2723","Christina Louise","","F",1966,,"7","3",209.429784320817,437.524989502382
"I2724","Helene Ingeborg","","F",1968,,"7","3",179.129467044873,426.9316022406
"I2725","Tord Gosta (Magnuson)","","M",1941,,"7","3",193.204909714479,520.186174105433
"I2726","Carl Gustaf Victor","","M",1975,,"7","3",182.1460035165,402.842803538888
"I2727","Tord Oscar Fredrik","","M",1977,,"7","3",185.051698885335,393.437776193633
"I2728","Victor Edmund Lennart","","M",1980,,"7","3",199.341471200336,377.76920002679
"I2729","Madeleine Therese Amelie","Princess","F",1982,,"7","1",185.309471568058,363.829163942544
"I2730","Marianne of Wisborg (Lindberg)","Countess","F",1924,,"5.5","4",-22.8499579650578,616.301081208691
"I2731","Lilian May of Swede (Davies)","Princess","F",1915,,"5.5","4",17.761293620434,647.873610383783
"I2732","Erika  (Patzek)","","F",1911,,"5.5","4",-70.8873633809092,669.641436074288
"I2733","Sonia  (Robbert)","","F",1909,,"5.5","4",-9.08304690561577,666.48955525469
"I2734","Elin Kerstin Margaret (Wijkmark)","Countess","F",1910,1987,"5.5","4",-61.8269147647514,660.969815323033
"I2735","Gunnila Martha Louis (Wachtmeister)","Countess","F",1923,,"5.5","4",-36.8102510933575,621.008821899291
"I2736","Karin Emma Louis (Nissvandt)","","F",1911,,"5.5","6",-53.3162064270251,646.210777483976
"I2737","Sonja Anita Mari (Hauntz)","Countess","F",1944,,"5.5","6",-41.9519082529161,520.292394079512
"I2738","Carl Gustaf Oscar","Prince of Sweden","M",1911,,"5","3",-134.364985283964,676.825120108378
"I2739","Kristine  (Rivelsrud)","Princess","F",1932,,"5","4",-108.878515556022,587.451140500068
"I2740","Michael ","Count","M",1944,,"5.5","4",6.09984556934843,540.504835899314
"I2741","Christine  (Wellhoefer)","","F",1947,,"5.5","5",8.00267587517095,512.918007475879
"I2742","Monica ","","F",1948,,"5.5","4",-33.1015946824539,526.408681431692
"I2743","Christian ","","M",1949,,"5.5","4",-18.5422138784954,524.866941622017
"I2744","Johan  (Bonde)","Count","M",1950,,"5.5","5",6.63575065276932,497.543641883357
"I2745","Birgitta ","","F",1933,,"5.5","6",-14.0665267376179,569.35268263113
"I2746","Marie Louise","","F",1935,,"5.5","6",-23.6987375152964,563.500720935068
"I2747","Jan ","","M",1941,,"5.5","6",-20.10758969454,540.743715755812
"I2748","Cecilia ","","F",1944,,"5.5","6",-73.867724055307,541.175033432997
"I2749","Friedrich  (Straehl)","","M",1922,,"5.5","7",-12.6099569770956,602.861027317094
"I2750","Friedrich  (Straehl)","","M",1956,,"5.5","7",-9.39834022127923,485.047930631177
"I2751","Andreas  (Straehl)","","M",1957,,"5.5","7",0.390481326892145,480.478793964877
"I2752","Christina  (Straehl)","","F",1960,,"5.5","7",-15.5946116074937,469.064981797007
"I2753","Desiree  (Straehl)","","F",1961,,"5.5","7",-13.9228595570968,460.788833256598
"I2754","Stephan  (Straehl)","","M",1964,,"5.5","7",-11.2106586063866,445.917109282593
"I2755","Rudolf  (Kautz)","","M",1930,,"5.5","7",-35.657828485443,578.335493611718
"I2756","Heinrich  (Kautz)","","M",1957,,"5.5","7",-29.9704022631698,480.28636880013
"I2757","Karin  (Kautz)","","F",1958,,"5.5","7",-25.0518492044614,472.649688093315
"I2758","Madeleine  (Kautz)","","F",1961,,"5.5","7",-21.6606830608339,454.014314708704
"I2759","Gunilla  (Stampe)","","F",1941,,"5.5","7",-5.03142109004264,535.325354367526
"I2760","Anna  (Skarne)","","F",1944,,"5.5","7",-18.1338755043885,515.293035219129
"I2761","Sophia ","","F",1968,,"5.5","7",-9.69024995104017,421.78368383649
"I2762","Annegret  (Thomssen)","","F",1938,,"5.5","7",-9.04086773441989,542.950935917484
"I2763","Cecilia ","","F",1971,,"5.5","7",-9.83785730085108,409.644883779119
"I2764","Maritta  (Berg)","","F",1953,,"5.5","7",-17.0457984899319,479.084235111692
"I2765","Son ","","M",1977,,"5.5","7",-14.8161403737757,383.955567944524
"I2766","Hans-Jorg  (Baenkler)","","M",1939,,"5.5","7",-84.7843466819875,543.413212167739
"I2767","Bettina ","","F",1974,,"5.5","6",-29.4411052933044,414.024744055939
"I2768","Bjorn ","","M",1975,,"5.5","6",-29.8862094614099,404.671464981296
"I2769","Catherina ","","F",1977,,"5.5","6",-38.315623260847,396.827146010773
"I2770","Oscar ","Count of Wisborg","M",1859,1953,"5","4",-132.401757998473,858.135103250445
"I2771","Eugene ","Duke of Narke","M",1865,1947,"5","4",-137.91875059027,859.57986821702
"I2772","Ebba of Fulkila (Munck)","","F",1858,1946,"5","5",-129.034094866767,850.938500101751
"I2773","Maria Bernadotte","Countess","F",1889,1974,"5","5",-129.823896720389,773.385511278762
"I2774","Carl Bernadotte","Count of Wisborg","M",1890,1977,"5","5",-136.374675259129,737.634931431454
"I2775","Sophia Bernadotte of Wisborg","Countess","F",1892,1936,"5","5",-127.11473088047,757.717177186571
"I2776","Elsa Bernadotte of Wisborg","Countess","F",1893,,"5","5",-141.572157630529,754.083494655992
"I2777","Folke Bernadotte","Count of Wisborg","M",1895,1948,"5","5",-132.57327780488,730.692341560097
"I2778","Charles of Fulkila (Munck)","","M",1833,,"5","6",-142.924189129292,922.625086927288
"I2779","Marianne of Leufsta (de Geer)","Baroness","F",1893,,"5","6",-146.403623604058,723.715281705769
"I2780","Dagmar ","","F",1916,,"5","6",-100.208871709374,640.471048600332
"I2781","Oscar ","","M",1921,,"5","6",-138.872886896398,623.348418140491
"I2782","Catharina ","","F",1926,,"5","6",-152.702452269864,609.598961632595
"I2783","Nils Magnus (von Arbin)","","M",1910,,"5","7",-82.0933512502223,652.236310380535
"I2784","Marianne  (von Arbin)","","F",1937,,"5","7",-99.2724347469666,563.739625762037
"I2785","Louise  (von Arbin)","","F",1940,,"5","7",-64.3876105722758,538.777663686361
"I2786","Catherine  (von Arbin)","","F",1946,,"5","7",-78.2211315571583,523.816220111847
"I2787","Jeanette  (von Arbin)","","F",1951,,"5","7",-93.9719597143187,514.548964242282
"I2788","Madeleine  (von Arbin)","","F",1955,,"5","7",-96.1011888643903,496.57549819692
"I2789","Miles  (Flach)","Capt.","M",1934,,"5","8",-129.793948011936,560.777408738476
"I2790","Camilla  (Flach)","","F",1960,,"5","8",-132.83340592575,462.754021050549
"I2791","Dick  (Bergstrom)","","M",1936,,"5","8",-46.80954146828,544.994949109506
"I2792","Therese  (Bergstrom)","","F",1963,,"5","8",-64.7599661245066,445.980732265549
"I2793","Michael  (Bergstrom)","","M",1965,,"5","8",-51.8109909134256,431.433000142314
"I2794","Johan  (Ryding)","","M",1943,,"5","8",-61.8748993243384,519.240276585495
